LBS,LRS,FROH_chr1,FROH_chr2,FROH_chr3,FROH_chr4,FROH_chr5,FROH_chr6,FROH_chr7,FROH_chr8,FROH_chr9,FROH_chr10,FROH_chr11,FROH_chr12,FROH_chr13,FROH_chr14,FROH_chr15,FROH_chr16,FROH_chr17,FROH_chr18,FROH_chr19,FROH_chr20,FROH_chr21,FROH_chr22,FROH_chr23,FROH_chr24,FROH_chr25,FROH_chr26,FROH_chr27,FROH_chr28,FROH_chr29,FROH_chr30,FROH_chr31,FROH_chr32,FROH_chr33,FROHsum,FROH_sum_div,BirthYear,Code_anon,MumCode_anon
0,0,0,0,0,0,0,0,0.0551656405102238,0.235576748272733,0,0,0.0269033061335768,0.0270037905557738,0,0.0473475668301697,0.0386109900981906,0,0.0474752475947486,0,0.0353804797631551,0,0,0,0,0,0,0.16887573619179,0,0.115365842506002,0,0.341636595757536,0,0.0721182704386658,0.0738421821768518,1.28530239682942,0.0389485574796793,2004,C1407,M1022
4,0,0.0497429176971515,0,0.0665862795889536,0.0494937131282544,0,0.328369128716116,0.0666317672742292,0.0629921418187554,0.0696364779472408,0.0739276723592583,0,0.0725482615668893,0,0,0.104575208319415,0.101989628372126,0,0.0439640840900295,0,0.0281620287525273,0,0,0,0.0634894790164978,0.188827311084817,0.362192250817368,0.0850664536790934,0.0717452188107511,0.0629918961622705,0.249037650859488,0.0456787488273945,0.0658694853855459,0.315901683942788,2.62941948821696,0.079679378430817,2003,C4279,M0865
0,0,0.0328667263169425,0.120490320873906,0,0,0.0313334933366808,0.10664613418449,0,0,0.0591791064737882,0.0922983047963758,0,0,0,0,0.0713733691817446,0.0750056649760589,0.0566368665065901,0.102946251961188,0.0962547753131385,0.0620203862685535,0.259360099612679,0,0,0,0.0781091387003869,0.190949085146523,0.0480540346844485,0.166396760498285,0,0.176381621989374,0.0847039756005986,0.153747366171292,0.0752740554610899,2.14002753805413,0.0648493193349737,2005,C1250,M0865
5,1,0,0,0,0,0,0,0,0,0,0.128720542431304,0.0266760731037467,0.258583748587703,0.0992820189333365,0.260531994126045,0.0999419162767729,0.393398718875767,0.0393988296286615,0.137439519467372,0.133358560515121,0.0300361175311833,0,0.0345158199070711,0,0.0415622112316856,0,0,0,0,0.148960401884505,0.0311144957246419,0,0,0.0446673338093596,1.90818830203428,0.0578238879404326,1972,C0630,M0074
5,0,0.0774385210274066,0.128751120202741,0,0.147403728685051,0,0.140667710071142,0.0505307764071161,0.127732275820178,0.206361293019653,0.0872073717223049,0,0.0443456374445313,0,0,0,0,0.110362804541249,0.204175400452139,0,0.024413531899446,0,0,0.0321718482319424,0,0,0,0,0.0549512603544198,0.119109824391337,0,0.214037377425413,0,0.063832520458034,1.8334930021541,0.0555603940046698,1973,C4079,M0218
0,0,0,0,0.0542636763580805,0,0,0,0,0,0.117008835886139,0.0835144669017353,0,0.130983816646411,0,0,0,0,0,0,0.0227881006620138,0,0,0.0638140256943838,0.0326612400607066,0,0.186580430660739,0,0,0,0.0833681459503835,0,0,0,0,0.774982738820593,0.0234843254188058,2006,C3325,M0729
9,6,0.137869789542572,0.129332162056403,0,0.324991278942056,0.135330989127465,0.106241804502751,0,0.128587769082176,0.044425801828312,0.116790490933268,0.0897299608768927,0.0449018753496352,0,0,0.0465657375887669,0.247482315454427,0.0702073880159488,0,0.123478931431122,0.0770998810878696,0.038228754439826,0,0,0,0.0781091387003869,0.159695072107161,0,0,0.281719009702698,0,0,0,0.0356365766654363,2.41642472743517,0.0732249917404598,2000,C4802,M0035
14,3,0,0.0830184424970199,0,0,0,0,0,0.269011836693544,0,0.100623031094818,0.0582510927787958,0,0.0930812034517814,0,0,0,0.191493666579721,0.154106001270983,0.102934205822103,0,0,0,0.0411686374441134,0.445649863394721,0.23833399748749,0.0786482616460965,0,0.0647642584249885,0.0681465369544059,0,0.249591054016831,0,0.0364163595692366,2.27523844912665,0.0689466196705045,2002,C1805,M0035
0,0,0,0,0.0528415035778993,0.255318463359773,0.0544416238136274,0.130727271692746,0.134979430900589,0.22257327223659,0.0290714839470291,0.0821235934944193,0.106470203174412,0.0725482615668893,0.132148222522908,0.0387987376633001,0.0553472266092394,0,0,0.339701726442036,0.198702991666128,0.100053167002848,0.127251416916159,0.0587442625341953,0.116134489495671,0.055817719265313,0.19520594853351,0.0703702182995415,0,0.0622733666414496,0,0.0383680577186973,0.190197284829957,0,0.115007432867191,3.03521737677212,0.0919762841446097,2004,C2730,M0035
0,0,0.0361923962523782,0,0,0.102124417711181,0.10243071760314,0.205964995962586,0,0,0.183750951984788,0,0.123611679059187,0.0263429338270598,0,0,0.11628188452921,0.094501599991926,0.0458352049877287,0.2528780931515,0,0,0.0493951203391449,0,0,0.208032335977852,0,0.0786482616460965,0.073413921650743,0,0.146789195577293,0,0,0,0,1.84619371025181,0.0559452639470247,2005,C5926,M0035
0,0,0.0263346225892269,0,0.056699367218059,0,0.131093515030487,0,0,0,0.0909284559024333,0,0.162887685671247,0,0,0,0,0,0.168497660542148,0.202745172639234,0.210176267043818,0,0.2436286557333,0,0.0556855559936351,0,0,0.0830875269121757,0.0528450615537001,0,0.0645012497410619,0,0,0,0.123880405469461,1.67299120203999,0.0506967030921208,2000,C5213,M0063
5,0,0.104017120812661,0,0,0.122181468995657,0.204289102411052,0,0.0604420662344135,0,0.110875896180354,0,0.0261195870155648,0,0,0,0.0595337608202167,0,0.188623219325887,0.050962840339345,0.0340724414129173,0.0381051544419799,0.0470405586736164,0.0453879382388114,0.232795896304047,0.399526263767248,0,0.207945622440417,0,0.120646262743311,0.0924692169472943,0.0439084114390409,0.0479413421940139,0,0,2.23688417073785,0.0677843688102378,2001,C2424,M0063
0,0,0,0,0,0,0,0.0740108287369756,0,0,0.108272617365433,0.0868140703654555,0.078856707877884,0.292307711836601,0.0691817583487296,0.0360432370372269,0,0.0588053619757426,0.168497660542148,0.205038770553343,0,0.0291702725506557,0.143171878389353,0,0.0669062321626931,0.0401436552664534,0,0,0.0933761745139028,0,0.0645012497410619,0.146255212683423,0.0822600876514536,0.09080757550226,0,1.9344210631008,0.0586188200939635,1999,C2326,M0063
0,0,0.112915047548934,0,0,0,0,0,0,0.103005026467305,0.104175199195113,0.066689962654572,0.0406773850997129,0.0264288318083443,0,0.0410541607846441,0,0.222780695637703,0.0405189329458284,0.0264165330385066,0.11582555916212,0,0.146105424736658,0,0.13468923237812,0.05301972816607,0,0.149494269792283,0.210733601508447,0,0,0.143897174509744,0,0.116579879687091,0.0835942022627382,1.93860084738393,0.0587454802237556,2004,C0657,M0370
0,0,0,0.106996800679727,0.0482679795223303,0.124982085099487,0.0344181240702329,0.0995436415381964,0,0.361787698302794,0.194033813989293,0,0.121903485140717,0.0597808070226287,0.180541265639777,0,0,0.159431522426877,0,0.0906657872751007,0.0448800596454649,0.139212366447183,0.0301638679991117,0,0,0,0.0360574776782994,0,0,0,0.0616378270352348,0,0.187689376438353,0.0561952058239188,0,2.13818919177473,0.0647936118719614,2006,C2779,M0370
2,1,0.0569160968430963,0.103442859371937,0,0,0.103209238621583,0.0547121535469114,0,0,0.102194915903397,0,0,0.534956155497415,0.0646795221665534,0,0.10183801060502,0,0,0.06361282440733,0.135162567459515,0,0,0.0609176122339103,0,0.231615467639484,0.0819545014408777,0.0566195917379123,0.24615977397475,0,0.0439052083857431,0,0.0877448922399285,0,0.0608418125505526,2.19048320462592,0.0663782789280581,1983,C0207,M0594
8,2,0.0292298629295596,0,0,0.163972924133633,0,0,0,0.118368138433124,0.046494087179364,0.136580096136028,0.119499008159055,0.0793382601033053,0,0,0.179079642749676,0,0.085470666854452,0.0782605777944486,0,0,0,0.1063265405798,0,0,0,0,0.156063401623962,0.0529952297837571,0.0648924329342435,0.0873674965219001,0.135610051557482,0,0,1.63954841747379,0.0496832853779936,2006,C2541,M0096
0,0,0,0,0.0468495841172655,0.0528859209975436,0.108803035696187,0,0,0,0.0804930940575324,0,0.180526507984576,0.155273334942746,0.232209971031114,0.0373276658290867,0.239664336650239,0,0.052276467600917,0.0378787421599678,0.0359607975848259,0.0814724521650414,0,0.152870984796069,0,0,0,0,0,0,0.0678359680508945,0,0.0590926628476503,0,0.211872643821442,1.8332941703331,0.0555543687979726,1997,C5541,M0096
0,0,0.0553607535402205,0.0969462342814576,0.106531931933133,0.162246809285665,0.160130612540278,0,0.170159941403886,0,0.175531216967045,0.0812764346013526,0,0,0,0,0.109635627490798,0,0,0,0.0696339089800444,0.0474508777472625,0.14988518960179,0,0.0811395562828064,0.0704763868715126,0.333503066002337,0.0580936202821432,0,0,0,0.135052066101915,0,0,0,2.06305423391365,0.0625167949670802,1993,C5186,M0950
0,0,0,0,0.396406964369775,0.420235269267574,0.195568130889249,0,0,0.0678464726613739,0,0.0824604092234898,0.248067475804766,0.0331444067505498,0,0.131813594258495,0,0,0,0.17144809592047,0.173898091594385,0.108163052485718,0,0.035853385942478,0,0,0.0651550478127625,0,0,0,0.349693072854866,0.290701019883007,0.17633995855492,0.111153439219077,0.0745960710691025,3.13254395856206,0.0949255745018806,1991,C1639,M0348
9,1,0,0,0.1270159390013,0,0.0697163679699222,0,0,0,0.226068605060273,0.0971458834404187,0.0357980871888632,0.0251211514863274,0,0.16395248312494,0.13378532247822,0,0.0478986866687941,0.268450535516467,0,0.110693095397154,0,0.0587256603138822,0.0461820033876004,0,0.183302745289205,0.0534903585157493,0.0559778116450671,0,0,0.245904686848266,0,0.115432215545829,0,2.06466163887828,0.0625655042084327,1995,C4091,M0348
0,0,0,0,0.389346799645786,0.0478168260702462,0,0.172273279648376,0.0538225357292995,0.111234144103195,0,0.0865648701212512,0.0303910837806971,0.0892615259393562,0,0,0,0,0,0.074144842390331,0.127349242583107,0.24176771957947,0.219770377766001,0,0.0822963017050844,0,0,0,0,0.0403535810943054,0.240484016350711,0.049280315630796,0.0819212433277449,0,0,2.13807870546576,0.0647902638019927,1987,C3427,M0831
12,8,0,0,0,0.0530277272908452,0,0,0.0523105345568879,0,0.0372753610957532,0.0990284149247007,0,0.110644915826525,0,0.0443529045567517,0.0771685375197493,0,0.0429856438293376,0,0.0432855361614961,0.0201125753155747,0.250663337586609,0.317071758455073,0,0.133133089221394,0.0942271315856253,0,0.0597686302202594,0.169831074437439,0.326408105795057,0,0.154580711597731,0,0,2.08587598997681,0.0632083633326306,2001,C0361,M0130
14,12,0,0,0,0.0499079306493326,0.115074370908488,0,0,0,0,0.0562837858023393,0,0,0,0,0.15577382366651,0,0,0.100228439054129,0.171558651178381,0.0698555070988354,0.127060853925615,0,0.162590349074584,0.0418190097501202,0.20777860746949,0,0,0.0450701325403953,0.326733684012812,0,0,0,0,1.62973514513103,0.0493859134888192,2005,C3301,M0130
6,3,0,0.110877921054791,0.0630963967332329,0.158289820176004,0.154941400023156,0,0,0.091101521640006,0.0240349518369632,0.0682723671699219,0.125060440935502,0,0,0,0,0.323235681890792,0.0441184263435169,0.103744987577401,0.0292497448005958,0,0,0.305668306197485,0,0.196570839943932,0.11013244565775,0,0.145274659076194,0.113829248777832,0.0427220760569788,0.04666555434292,0.0796079520059841,0,0.326727914702554,2.66322265694351,0.0807037168770762,1996,C4688,M0130
7,4,0.14389565291671,0,0,0,0.131796944502026,0.677408293609352,0,0.107701441362325,0.0948951377905277,0,0,0.0410163560291212,0.123566943650299,0.182202943201386,0.131415690555281,0,0.12806248714022,0,0,0.233335203460479,0,0.266335780886206,0,0,0,0,0,0.0581403538281326,0.265812179244524,0,0,0.216000890134649,0.0453429985820066,2.84692929689325,0.0862705847543408,1999,C4947,M0130
0,0,0.0752810895462228,0,0.0931775503256912,0.136417974194979,0.0511863210287632,0,0.0847025151742493,0.0781251759048095,0,0,0.0993833797142755,0.23884137596412,0.0532873262818358,0,0.0721884576374477,0,0,0.028335324089783,0.0871763944101093,0.0548254605509758,0.04255441572497,0.096092220978955,0,0,0,0.0866054518396577,0.525301171540156,0.0589417367329677,0,0.0540575419413223,0.332386198135149,0,0.231912616913857,2.5807796986303,0.0782054454130393,2001,C5811,M0475
3,3,0.0763423697181096,0.0868822911536461,0.0480923584327975,0.0447619973099282,0,0,0,0.144272171322733,0.0515839527661523,0,0.112493442416937,0.113233459588573,0,0.232965480292191,0.211694738447918,0.611874472422277,0.185799370042165,0.0563849651871063,0,0.122809213278001,0.251586861880383,0,0.0326702282730109,0,0.0918680415356388,0,0.14022584544556,0.204642514535368,0.0579109374582421,0.131229410322471,0.0898504796403574,0.0541519126121183,0.364595687827646,3.51792220190933,0.106603703088162,1989,C4865,M0681
0,0,0.100791555697952,0,0,0.0701453238109176,0.263862553334923,0.0569027050240128,0,0,0.192153590205597,0,0.034185822117336,0.575280669954678,0,0,0,0,0,0,0.206743465399251,0.0723122467971246,0.0412760851137911,0.373331675246887,0.047207978184024,0.101903384810548,0.0439928722306439,0,0.439964406795477,0.162927286328927,0,0,0,0.120000109505553,0.0534296958676486,2.95641142642529,0.0895882250431907,1992,C5619,M0543
0,0,0.0296669346460742,0.13967156745448,0,0.132879450394419,0.129308489743878,0.172772659498107,0,0,0.0795291452367085,0,0.0677334937041053,0.175953748704746,0.0853647251348988,0,0.0953775653932123,0,0,0.140326102404989,0.0306703414280771,0,0,0,0.212917587746727,0.114957986642652,0,0.138960174589874,0,0.122098599322391,0.12395962083555,0.0921135503886718,0.209963360803517,0,0.0426573332244121,2.33688243729749,0.0708146193120451,2001,C5745,M0414
0,0,0.0473944547786461,0.0587902738901111,0,0.202032042868909,0.107828782427411,0.0789530517169931,0,0.582634398905379,0.153506031298968,0,0.220575523306338,0.197419128484919,0.137899630458033,0.0666218948619641,0.163585080066658,0.79246343980864,0.161628348237819,0.112425289981555,0.0590335247793877,0.3436704534459,0,0,0.154134425235397,0,0.522247511594519,0,0.590513053471556,0.153557543321311,0.466429919959107,0.0503815834269609,0.14703550731071,0.15945132280985,0.089498957179827,5.81971117362687,0.176354884049299,2004,C4930,M0414
3,0,0.0895485474868004,0.0508285034815299,0.0647414883520342,0,0.0248657208936178,0,0,0.0720075713469907,0.0343964743400313,0,0.0709029514311938,0,0,0,0.0837341259661628,0,0.080161172419682,0.0788908137174748,0.0915827296172571,0.0332776223710082,0,0,0.0718894761026299,0.0373152415079559,0.214238703786489,0,0,0.24737636397572,0.0576179186306336,0.154105065126509,0.166258605828347,0,0,1.72373909638207,0.0522345180721839,1982,C0817,M0427
3,0,0,0,0.743883422684964,0,0,0.147086142397226,0,0.136930166048754,0.139781747419599,0,0.0674764342207539,0.115306435550922,0,0,0,0,0.1740566662054,0.0933658771821543,0.0477211834200094,0.0691374960594467,0,0,0.0438460722552588,0,0.166605738478539,0.0874214544261625,0,0,0,0,0.0965542827555283,0,0,2.12917311910472,0.0645203975486278,1994,C1693,M0015
0,0,0,0,0,0.0425364473304834,0,0.184814809849998,0,0.0770968997930394,0.023887355176758,0,0,0.0870274887633217,0.113507286308728,0,0.0557911481867482,0,0.063177810661382,0.0603392376207846,0.265865047923467,0,0.251212516477194,0.0733189565465995,0,0.0969127423262891,0.256993008478226,0.151920198022974,0,0,0.198949307225261,0.156198270942157,0.222262898605649,0,0.129093510411057,2.51090494065012,0.076088028504549,2001,C4962,M0990
0,0,0.0769786748855069,0,0.146860459735195,0.0447619973099282,0.0653482647099695,0,0,0.0567324937064794,0,0,0.136908312038972,0.27355405556264,0,0,0.0705910835456478,0.0843406367797424,0,0.218855371693014,0.174414192139672,0,0,0,0.247942038103633,0.0968735796098095,0.036006031437998,0.179334293006187,0,0.18994615979049,0.293490970133064,0,0,0,0.0472480742116824,2.44018668839963,0.0739450511636252,1991,C1953,M0990
0,0,0.0525996840523993,0.575070501266186,0,0.18020657342287,0.330138015725279,0,0.0921712489370145,0.0812389300606518,0.118774327076113,0.0971458834404187,0.0357980871888632,0.0416555833382984,0.143787498342744,0,0,0,0.0417036002710551,0.100591979209466,0.078668682235694,0.116148114609215,0.0397692035040829,0.0824585873166381,0.219741866768709,0,0.195229192652368,0,0,0.159746365317029,0,0.0311144957246419,0.146149516589469,0.0940724682478885,0,3.0539804052971,0.0925448607665787,1994,C2294,M0990
0,0,0.172605759782003,0.623089675155565,0.0583837005726662,0.0651390874180228,0,0,0,0,0,0,0.241763916318708,0.234252220841131,0,0.0765234759755784,0.0459425371296209,0,0,0.194741906327703,0.0422022669636549,0.104288866626957,0.0369237088309156,0.0467717011469556,0.0841157070110863,0.224979837483802,0.321566382313613,0.0503448656405672,0,0.133098375574059,0,0,0,0,0.0390449043005743,2.79577889541318,0.0847205725882783,1999,C2710,M0990
0,0,0.037407652875167,0.23882327034756,0.12226815442733,0,0.0581376061539122,0,0,0.0813601814983018,0.0785967298795654,0,0.0340951710032409,0.0909605748156174,0,0.214011503508745,0.303590074210962,0.21207369196844,0.0509394040119623,0.366003358146726,0.0579830937641281,0.0470673964329937,0.1174962378275,0.093285347448066,0,0,0,0.118287815738012,0,0.0794536681310237,0,0,0.165895491014136,0,0.386788771933009,2.9545251951364,0.0895310665192848,2000,C2187,M0390
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132003808310035,0,0,0.132003808310035,0.00400011540333438,2004,C2678,M1021
0,0,0,0,0.100026916035485,0.0707773568459068,0.150444574757809,0,0,0,0.0427003380870334,0,0.0696081831470525,0.0435179723134834,0.0352211318311599,0,0.111347471525628,0,0,0.0203934641169877,0,0,0,0.0340314050441044,0.192641910686348,0.116060434563743,0,0,0,0.193867061484615,0,0.0772234937532024,0,0.0782156430060775,0.0454644508250785,1.38154180802372,0.0418649032734459,2000,C4815,M0961
6,3,0.142015590387377,0.0638784670614166,0,0,0.0976580743107848,0.0813370981789348,0.0666317672742292,0,0.25023010998298,0,0,0.0820710233175238,0,0.0496889294869539,0.0337315281910544,0,0.0478986866687941,0,0,0.0623147485859082,0,0.188697556517407,0,0,0,0,0.0546328129763944,0,0,0.0631765664524225,0.198103102566223,0,0,1.4820660619584,0.0449110927866183,2001,C4083,M0961
4,2,0,0,0.0481242244408881,0.0452898431606103,0.0255849345059082,0,0.19307759139601,0.0997091707150396,0.0297763479974724,0.0672670485190742,0,0.060499655383576,0.0430656184203779,0.142952876071836,0.0944218539692617,0,0,0,0.0555367577249523,0,0,0,0.0524789175008405,0.0430667995173981,0,0,0,0.0403544200922864,0,0.0691582416959777,0.047628182175788,0,0,1.1579924832873,0.0350906813117363,2005,C4421,M0961
0,0,0,0,0.181150128372572,0,0,0,0,0.125241782423066,0.02381357963095,0,0.140950271002866,0.154621143975002,0.102300431549568,0,0,0,0.0388436344867519,0,0.071055973381357,0.0305618983265914,0.0369937907756371,0.0325247533292587,0,0,0,0,0,0,0.116136223595056,0.0871799166026338,0,0,0.0450375148001799,1.18641104225149,0.0359518497651967,2006,C0196,M0546
1,0,0,0,0,0,0.137123427839843,0.139089333367151,0.0784933554963017,0,0.0797013853899174,0.179971136023524,0,0.293979114236689,0,0,0.0297840678978425,0,0.0530965734324071,0.12163092150655,0.066423731279967,0,0,0.102036416624365,0.196699985715638,0,0,0,0.0810889330690953,0,0,0,0,0.0669569789056697,0,1.62607536078496,0.0492750109328776,1984,C2298,M0122
0,0,0,0.247285330441022,0,0,0.0239804064715304,0,0,0.111011230346579,0.156749721951861,0.0854089410616049,0.114309611970719,0.087217135993586,0.0715535899448207,0,0.0701015482027927,0,0,0.0389921027695467,0.231816698845509,0.0305793176846666,0,0,0,0,0.0534234388095925,0.0681561055487076,0.109502068695747,0.158614821169678,0.108778993384108,0.106111822226442,0.186055495718153,0.105276819891354,0.0950929335318121,2.26001813465983,0.0684853980199949,1987,C3434,M0964
4,1,0.0737264607745897,0,0,0.0738498604776201,0,0,0,0,0,0,0,0,0,0,0.0636379586792612,0.141241013145215,0.289246110621737,0,0.0238613038842897,0.0856213104353896,0.0308493532772252,0,0,0,0.109250965720718,0,0,0,0,0,0.113884319265669,0,0,1.00516865628171,0.0304596562509611,1977,C5500,M0524
0,0,0,0,0.0937140808102273,0,0.0559468386577487,0,0,0.0509326602050106,0.0350937102086536,0.0677023464918785,0,0.0774748716170511,0.182792944866814,0.30443208792256,0,0,0,0,0.0241609816123982,0.0431645449096205,0.192754339147567,0,0,0,0.0417186810114309,0,0.196766816769213,0.148919205131448,0,0.0453526921285786,0.0724605553777009,0,0.0596240250034794,1.69301138187138,0.0513033752082236,2004,C3295,M0752
9,5,0.0435194109557405,0.088234560480404,0.0462151641202355,0.0498357473473873,0.0984512069762132,0,0,0.277487479168606,0,0.172669929300436,0.106023600452498,0.348373116322688,0,0.0816263011606807,0,0.207430400780462,0.0434298921552071,0.196446423207986,0.0218721837361019,0.188346429580429,0.0437095698309136,0.0601433195658654,0,0,0.0597189322261798,0.168632681378579,0,0,0.0445627951439708,0.0321837673913407,0,0.0656076101305195,0.0903686001198134,2.53488912153226,0.0768148218646139,1991,C5378,M0364
0,0,0,0.244331610856459,0.219206377068505,0.124458094261908,0.149416550034457,0,0,0.181522972281577,0,0.0726196983351874,0,0.212967512681821,0,0,0,0,0.0826997781924328,0.0222972752974655,0.124913389402004,0.0232068493284915,0,0.129297370609356,0.0864992889755499,0,0.243760266703772,0.103528430703289,0,0.119356163514554,0.280491680668041,0.0392470231824371,0.0579164050353709,0.0626930011440267,0.21747277220733,2.79790251048403,0.0847849245601222,2004,C3452,M0639
5,2,0,0.0572413863107428,0,0,0.132843877542555,0,0,0,0.0326733801653876,0.184758266079871,0,0.090512733885965,0.18050887216205,0,0.0309949147237697,0,0.129690373086832,0.0514061459213545,0.0228133828491323,0.0299085837055039,0.103733174148685,0,0.0608784200450248,0,0.0558113159139112,0,0,0,0,0,0.241143382626295,0,0.132037699865462,1.53695590903254,0.0465744214858346,2006,C0881,M0639
0,0,0.0328277893961229,0.159775651000182,0,0,0.09692108777085,0,0.0760718254651145,0.0526418871198133,0,0.0488833436938136,0.0867667608230347,0.147048408330097,0,0.168678876005875,0.259927651724221,0.122245953724631,0,0.0647477404467047,0,0.0508708192538386,0,0.0429031032708492,0,0,0.0807423115898784,0,0.0753730917370252,0.117595961287452,0,0,0,0,0.0800925603756573,1.76411482301516,0.0534580249398534,1994,C4196,M0223
7,0,0.0372648774562817,0,0,0,0.132404993832015,0,0,0,0.0843774152776259,0,0,0,0,0.0387605178300174,0,0,0.053106102041071,0.086928977403175,0,0,0.0551422590999938,0.0978609112336642,0,0,0.0459227190287819,0,0.159256324176858,0.185959163699864,0.12803611608006,0,0,0.0755678676554176,0,1.18058824481483,0.035775401358025,1997,C0191,M0223
10,5,0.0617021981919662,0.0603948912853518,0.100070042559918,0.105720228461169,0,0.249878482179203,0,0.117704945318798,0.0440685805443724,0,0.229598790525689,0.0283717413952617,0,0.050192532716214,0,0,0.0637026679428035,0.0818116499902301,0,0,0,0,0.0859436287389754,0.0951852267343272,0.264229658913516,0,0.108900251078198,0.71457492221673,0.148823592847775,0,0.202974565214736,0,0,2.81384859685523,0.0852681392986434,2002,C2622,M0818
10,5,0.0678028860701873,0,0.273887086380781,0.0371662831534764,0.0372305878333112,0.0531187902397287,0,0,0,0.250543902799675,0.134133435050578,0.128760774092137,0.195960907418069,0,0.104161402024803,0,0.381967572238995,0,0.157055907982914,0,0.0346298249517144,0,0,0,0.105639910383268,0,0.0527424180605923,0.105347926947079,0,0,0,0.0989107758326758,0,2.21906039145999,0.0672442542866662,1996,C4615,M0818
0,0,0,0.224442715611438,0.0961882973159423,0,0,0.0581522058322189,0,0.515809756440461,0.101245922693526,0.300168319998003,0.263877355482432,0,0.709864436066754,0.376507813434034,0.105076683548682,0.067267774613562,0,0.492574130582094,0.166441175207424,0.157229275911201,0,0.0325317539143608,0.101360166933482,0,0,0,0.109434626557644,0.162390793731088,0,0,0,0,0.0522600278152615,4.09282323168961,0.124024946414837,2001,C4950,M0081
0,0,0,0,0.249120556359019,0.0668765054553527,0,0,0,0.0943110308553757,0,0.101108807493717,0.099420217321157,0,0,0.0359970108711554,0.116512832100797,0,0,0.0216772167813513,0,0.0644676890029975,0,0.0509340556881053,0.0741512756535434,0,0.0604918931852937,0,0,0,0,0.0747841311170294,0.12913002997759,0,0.100214211803433,1.33919746366592,0.0405817413232096,1993,C4860,M0081
0,0,0.034428248805495,0.569578094802771,0.588455177998061,0.08560814504625,0,0,0.38368781600814,0.199568123673953,0.754626544678338,0,0,0.394206066218588,0.251616088851125,0.0373276658290867,0.0319509129599383,0.157973076382052,0.0872548988267701,0.0424243616907297,0.129050392453628,0.0995879104943572,0.0960940385171087,0.467818444240054,0.0810541380229398,0.55502571789762,0,0,0.069647128659108,0.457761773079914,0.145305359401088,0.0678137313883863,0.21306291451288,0,0.400255511112994,6.40118228155137,0.193975220653072,1994,C2400,M0081
9,4,0,0,0.0894605236999407,0.0626997660516199,0.0187789792408792,0.197060986313297,0,0.103676245554181,0,0.204240625331405,0.02488036565915,0,0,0.0666218948619641,0,0.231179663893861,0.443392241856006,0.36238703923132,0.0359329880475008,0.0216415905132657,0,0,0.0759037955950356,0.074362375477745,0.0807369079241402,0,0.0966291920264451,0,0,0,0,0.0932596575378473,0.0338117800355406,2.31665661885114,0.0702017157227619,1996,C4494,M0081
8,6,0,0,0.0906172239891248,0,0.129322017947258,0,0.0736125250322095,0.159955119192426,0,0,0.0962094770708993,0.078252931013736,0,0,0.0997133269389789,0,0,0.207117831910186,0.356492352312098,0,0,0,0.0694895508342319,0,0,0,0.0876798171550789,0,0.0772604999641784,0.0954203932934535,0.0488454406225078,0,0.126627616379336,1.7966161236557,0.0544429128380516,1998,C1075,M0081
2,0,0,0,0,0.0441528761452662,0.0196436414468353,0,0,0.0571364856133544,0.0662601006765067,0.0823781733222217,0.0714677753688828,0.164665400625976,0.0418800282197347,0.194902284667048,0,0.147642195296213,0,0.0722383993960345,0,0,0,0.0422525846748433,0,0,0,0.0979250702790002,0,0.0622733666414496,0,0.0753132737787682,0.0922572096316762,0,0,1.33238886578381,0.040375420175267,2000,C5818,M0446
0,0,0.0333028922896282,0.123629544222563,0,0,0,0.0715394857936356,0.0555886843011244,0.0983866807638894,0.198011924479542,0,0,0.032020646460371,0,0,0,0,0,0.261377826093957,0.0256787466045245,0.0205431633989926,0.0604973702439083,0.0601322653973763,0,0.0393388998376178,0,0,0.191767991852754,0.152093429696498,0,0.15174660930937,0,0.141160889808429,0,1.71681705055418,0.0520247591077025,2003,C4031,M0446
0,0,0.162030717516977,0,0,0.143719878164129,0,0,0.0538225357292995,0.126588188695103,0.0882099614667453,0,0,0.0511823231429881,0,0,0,0.247354337876635,0.107460113705195,0.0804301624151146,0.102215578543248,0.0401640799936941,0.244386571000779,0.0350435312339724,0.109543952382363,0,0.0365655197465057,0.124969033160832,0,0.0836407341661155,0,0,0.0847039756005986,0,0.0359804602326477,1.95801165477294,0.059333686508271,1995,C5367,M0446
5,4,0.276608127034074,0,0.173037132223973,0,0.0222037296373639,0,0,0,0.0566196555278959,0,0,0.0629471481435426,0,0.165080506859138,0.130481054518021,0,0,0,0.137637242824204,0.026065958459663,0.101072372354453,0.0631686789116646,0.0752694552335251,0.0673373241142018,0.0506449518780587,0,0.168594262486042,0,0.0647133406047214,0,0.419730418834713,0.196867053787941,0.0946941354980425,2.35277254893124,0.0712961378464011,1996,C1187,M0446
0,0,0,0,0.347535535745918,0,0,0,0.194916757647269,0.0452986429373192,0.0770433878131639,0.173183930581279,0.0906695232145534,0.0302033454295162,0,0,0,0,0.0556823304493206,0.144135800002823,0.140657078919029,0.0622954205486794,0,0.0379760076087158,0,0,0,0.0533051824674061,0,0.0682359233112963,0,0.0747561490052556,0,0,0.0434329181214714,1.63932793380302,0.0496766040546368,1985,C4022,M0174
