AgeHrs,CaptureWt,BirthWt,MotherStatus,mum_age,mum_age_sq,BirthYear,Sex,FROH_chr1,FROH_chr2,FROH_chr3,FROH_chr4,FROH_chr5,FROH_chr6,FROH_chr7,FROH_chr8,FROH_chr9,FROH_chr10,FROH_chr11,FROH_chr12,FROH_chr13,FROH_chr14,FROH_chr15,FROH_chr16,FROH_chr17,FROH_chr18,FROH_chr19,FROH_chr20,FROH_chr21,FROH_chr22,FROH_chr23,FROH_chr24,FROH_chr25,FROH_chr26,FROH_chr27,FROH_chr28,FROH_chr29,FROH_chr30,FROH_chr31,FROH_chr32,FROH_chr33,FROHsum,FROH_sum_div,Day_seq,Code_anon,MumCode_anon
48,7.80000019073486,7.08000019073486,Milk,10,100,1984,1,0,0,0.42178050604116,0,0.0853605663958211,0,0.336013063053997,0.0827327484907087,0,0,0,0,0,0.0530750451200924,0,0.168527331944313,0.183541304950948,0.183188482196793,0,0.105201917713095,0,0.208251681680903,0,0,0.268439225939367,0,0.0895684295275848,0,0,0,0.0978688406742534,0,0.121811607576885,2.40536075130592,0.0728897197365431,61,C4973,M0842
24,8,7.64,True yeld,12,144,1986,1,0.0351595463728965,0,0.328244516831205,0,0.106680629039046,0,0,0.11915279844745,0.0639292855697356,0,0.163309594413784,0.253738388792354,0,0.141447550844437,0.196402112811765,0.137375679896586,0.0441184263435169,0.0527237543658989,0.23665609681332,0,0,0,0.0494357604361492,0.0465676531738659,0.163470999563543,0.158925468530502,0,0.0500021200236019,0.103475357309508,0,0.0480858957128743,0,0.168919748230534,2.66782138352257,0.0808430722279567,48,C5231,M0842
11,7.09999990463257,6.93499990463257,Milk,13,169,1987,1,0,0,0,0.340603441930265,0.162201140058729,0,0,0,0,0.169868941508469,0.0294170370271308,0.128503509938044,0,0,0.0291842585684805,0,0.432253774758322,0.0228159334461197,0.0485500587522073,0.0595775820567244,0.0425768898665593,0.172841487522063,0,0.0616790306131674,0,0.217524578025505,0.362740756110225,0.20000661565445,0,0.261024435785149,0,0.0886524411295659,0.0371347986267853,2.86715671137796,0.0868835367084231,73,C1157,M0842
48,7.40000009536743,6.68000009536743,True yeld,15,225,1989,1,0,0,0.201487659217033,0.106473687135283,0.0209808186401931,0,0,0.183433889911487,0.0797370747089272,0,0.175502890711119,0,0.238312913319058,0,0.0983185803679013,0.136525462366112,0,0.0776174372375019,0.0453522919918043,0.053005474666545,0.0546283368185224,0.0690301371927143,0.0421800593207496,0,0.243004199163577,0,0.175216395331026,0,0,0.0410847588142666,0.0480858957128743,0.107857628384636,0,2.19783559101133,0.0666010785154949,45,C1362,M0842
11,7.30000019073486,7.13500019073486,Naïve,4,16,1980,1,0.0893274755458224,0.0793678936616098,0.119972280153412,0.0738498604776201,0.0852907139666285,0.0618833878325563,0,0,0.0257217278460671,0.201694073911677,0.0689069128684171,0.077992498409553,0,0.0440761719073746,0.131231886414203,0,0.180194365789024,0.0257638193581833,0.215059785077091,0.0864555167529204,0,0,0.0359946329122156,0,0,0.190551273635821,0.0529055905238882,0.199746697187342,0.0780145415631594,0,0.0505295661520223,0,0,2.17453067194661,0.0658948688468669,36,C3126,M0528
48,7.19999980926514,6.47999980926514,Naïve,4,16,1991,2,0,0.0638964666313154,0.0877696023166946,0,0.0990937484012714,0.144985606978164,0.0649086647270342,0.274665945825403,0.0979629428030816,0,0.0244743772703754,0.260007342208412,0.0379944042414784,0,0.0937361284465786,0,0,0.0387924665720883,0.175656293573179,0,0.124238719900688,0.13497166516092,0.095378324138501,0.0627499668582894,0.0727894665396731,0,0.0903371861999156,0.0831099591841465,0.263009923023077,0,0.168670501682095,0,0,2.55919970268238,0.0775515061418904,32,C5025,M0216
120,8.89999961853027,7.09999961853027,Summer yeld,5,25,1992,1,0,0.169433295639808,0,0,0.0727251131259831,0,0.04828047474566,0,0.0900922176095165,0,0.0687466247324807,0,0.0413136411470212,0.0716162672914446,0.0610470883094501,0,0.059909943582645,0,0.0562306239198238,0.0426679122702093,0,0.0704920830080226,0,0.0568600478790387,0.146994470671179,0,0,0.0457478409280337,0,0.0353182395594994,0.0609127502511425,0.119326994952828,0,1.31771562962379,0.0399307766552662,31,C1966,M0216
48,7.09999990463257,6.37999990463257,Winter yeld,6,36,1993,1,0,0,0,0,0.048197678946184,0,0,0.115346207148915,0.0332885652324151,0,0,0.232909697563243,0,0.0378893455763138,0.0288017148056365,0,0,0,0.0289975482531733,0.0560016184463949,0.0451526109819174,0.047001171240986,0,0.48597584519041,0,0,0.0721643743004874,0.255943822932521,0,0,0,0.0624019307896572,0.383451558279932,1.93352368968819,0.0585916269602481,51,C5339,M0216
24,9,8.64,Milk,9,81,1996,1,0,0.169433295639808,0.131493023626765,0,0.100939142275098,0,0.0707460267917158,0.221183737584094,0.112707890169311,0,0.0389739847184165,0,0,0.19398924443454,0,0,0,0,0,0.269510172404886,0,0.0558758630623585,0.0387789343014182,0,0.100033356494355,0,0.149179017909166,0.0670303453606232,0.0411882558844354,0.0353116732762224,0,0.0710484662770949,0,1.86742243021031,0.0565885584912214,37,C4186,M0216
120,7.90000009536743,6.10000009536743,Naïve,7,49,1991,1,0.261723646205833,0,0,0,0,0.0545386021241051,0.116001581692916,0.110817457872846,0.122893463236014,0.149852784108452,0.0304821028835044,0,0,0.0549047859727287,0.0318759487442772,0,0,0.0968595424420728,0.168200853645101,0,0,0.350714205865682,0,0.0848747794828413,0,0.0641335513900133,0,0.103720690362963,0.0843496798201166,0.0819843623615724,0.12066847419891,0.123387506802458,0.130326627616379,2.34231064682879,0.0709791105099632,39,C0233,M0845
12,7.19999980926514,7.01999980926514,True yeld,10,100,1994,1,0.127542820448443,0,0,0.0712622883997855,0,0.242594510833511,0,0,0.0515172950339671,0.113830823357105,0,0.101070789202046,0,0.115846983457423,0.171167439071445,0,0.141097439367772,0.202190639131215,0,0.0296404745958388,0.04255441572497,0,0,0,0,0.0567308493636746,0,0,0.0679500513861204,0.0292124081964571,0.161464685493776,0,0.270728710937106,1.99640262400066,0.0604970492121411,41,C1232,M0845
48,7.59999990463257,6.87999990463257,True yeld,12,144,1996,1,0,0,0,0.0494117540949695,0,0,0,0.0480771556312387,0.197530255378677,0.0489666017159652,0,0.0817666422116293,0.662020447156629,0,0,0,0.179846586941515,0,0.0539199049716322,0,0,0,0.0425884604612533,0.0382734784848343,0,0,0.181111281511917,0,0.0567926102354928,0.0563642331719211,0,0.0748556603860637,0.116486807921399,1.88801188027514,0.0572124812204587,47,C5478,M0845
8,6.5,6.38,Naïve,5,25,2001,2,0.0405244482198531,0,0,0.0550204053844495,0,0,0.41519364489289,0.156169373876285,0,0.128750632235562,0,0,0,0.0634992781691128,0.184536606369213,0.221988771558893,0.0624839896321361,0.174305720954983,0.114947205087217,0,0.323280775189209,0.435785898438377,0,0,0,0.121919018248151,0,0,0,0,0.0757624658876353,0,0,2.57416823414397,0.0780050980043627,32,C4623,M0228
12,6.59999990463257,6.41999990463257,True yeld,7,49,2003,2,0,0.328952860955899,0.269408694890939,0.070820372973245,0.0217477779796083,0,0.04828047474566,0,0,0,0.0619820044416819,0.111727256377998,0,0,0.17872215787655,0,0.118320821860325,0.207410177923733,0.0347019166303595,0,0.0705789275380365,0,0,0.0489175138949109,0.0557687829366831,0.0869083453759097,0,0.173060113537246,0.078864912533182,0,0.125134153822127,0,0.289244240284325,2.38055150657842,0.0721379244417703,24,C2388,M0228
7,4.09999990463257,3.99499990463257,Milk,8,64,2004,1,0,0,0,0.154883574240133,0,0,0.0514118054334214,0,0,0,0,0.0624527499882882,0,0,0.116119304492269,0.0968182412270973,0,0.0898546558953126,0,0,0,0.0974908120815003,0,0.111883776226891,0.0355889882149811,0.07720573242967,0,0.178512916785648,0.078864912533182,0,0.189459309661696,0,0,1.34054677921009,0.040622629673033,31,C0487,M0228
0,5.40000009536743,5.40000009536743,True yeld,10,100,2006,1,0.189682221186588,0,0.0557024982323764,0,0,0.221778659057767,0,0.169193857491586,0.0248696316841317,0.0780460125827026,0,0.170356686619606,0,0.105017683834521,0.0386109900981906,0.111320768386423,0,0.137632858394303,0.0547687646090721,0,0,0.0509527976871558,0.0396437624274435,0.076194618177127,0.0744537816600671,0,0.0481816802848324,0,0,0.0545187943385088,0.135993739192245,0.104058168583952,0.069707107717071,2.01068508224567,0.0609298509771415,27,C4498,M0228
18,7.5,7.23,Summer yeld,11,121,2007,1,0.0400566818513613,0,0,0,0,0.283123840744292,0,0.154563443203272,0,0,0,0.0826484408621835,0,0.0619319467099469,0.041268347789218,0.207277066388745,0,0,0,0,0,0.0509527976871558,0.0307464484101292,0,0.299053373858784,0,0,0,0.0638508931749621,0.0377863731895359,0.125134153822127,0.0705207720355899,0,1.5489145797273,0.0469368054462819,25,C5783,M0228
3,4,3.955,Milk,12,144,2008,1,0.0330446747878476,0,0,0.128833781436177,0.0194007645579535,0,0,0.227111483900878,0.0268070622746263,0.0793383858143393,0,0.26073906427193,0.0611490071849371,0.10030119481173,0.0386109900981906,0.0770019644306926,0,0,0,0.0350038488266792,0,0.0509527976871558,0.185307106044356,0.342399155481499,0,0,0,0,0.0638508931749621,0,0,0,0,1.72985217478395,0.052419762872241,32,C3503,M0228
3,3.29999995231628,3.25499995231628,Summer yeld,13,169,2009,1,0.0319550850893995,0.0547368691072064,0.281097844846376,0.107646469404434,0.0809449771383752,0.376728621258545,0,0,0.0734437062282373,0,0.243323394377851,0.0820710233175238,0,0.0710851438234852,0,0,0.169565771467202,0,0,0.0842199071134549,0,0.046204211121013,0,0,0.0581803219690668,0,0.0980515375737961,0.138582190673757,0.144773775600683,0,0,0,0,2.14261085011041,0.0649276015184972,23,C5915,M0228
4,5.09999990463257,5.03999990463257,True yeld,15,225,2011,2,0.0682041708416425,0,0,0,0.109516943403147,0,0,0.178229720032711,0,0,0.0566026098708498,0.0763781381061826,0,0.0377894990163351,0,0,0,0.116759537492514,0.0511416783455288,0.129082445637288,0,0.109093006407329,0,0.105731739301406,0.102661515673367,0,0,0.0927573639124688,0.0492659802302394,0,0.137979931730137,0,0,1.42119428000115,0.043066493333368,41,C5963,M0228
72,7.19999980926514,6.11999980926514,True yeld,9,81,1989,2,0,0.0772200826886471,0.0480923584327975,0.0916559768850505,0,0,0.0551656405102238,0.288993420049149,0.163843530041844,0,0,0.328906488812867,0,0.0956091532607724,0.0280033995533526,0.0907151220374667,0.285102794937641,0.164182699561159,0.11551105604981,0,0,0,0,0,0,0,0.0736803111210768,0,0,0.0497905947296226,0,0,0,1.95647262867148,0.0592870493536812,41,C0021,M1009
72,8.69999980926514,7.61999980926514,Summer yeld,12,144,1992,2,0.0438676593941073,0.0772200826886471,0,0.0418413811944605,0.0216171785000204,0,0,0.0480771556312387,0.0428277114073809,0,0.0383733980882425,0,0,0.0514668005658494,0,0.233561759629716,0,0.293324801803945,0,0.0489152958631139,0.219037907635375,0,0.0507851294176761,0,0,0,0,0.0389096966430339,0,0.146937421672999,0.190892591787134,0,0.177472966349383,1.76512893827232,0.0534887557052219,51,C6018,M1009
252,12,8.22,Summer yeld,13,169,1993,2,0.0293245735425948,0.159174701425495,0.0547653869629895,0,0,0,0,0.106187872216821,0.041836184476413,0,0.224450134561367,0.149657761912605,0,0,0.0266156745702801,0,0,0.0238924884177333,0.0803787429698302,0.0906077382720376,0,0.0916528715730316,0,0.0968091740443477,0.136362897600994,0,0,0,0,0,0.060340263938956,0.0656076101305195,0,1.43766407661602,0.0435655780792732,41,C2475,M1009
48,8.30000019073486,7.58000019073486,True yeld,5,25,2000,2,0.0625642751044313,0,0.12222268270792,0,0.048814566504492,0,0,0.165715882187701,0.107644344999606,0.061956951209221,0.0294170370271308,0.0444861387155245,0.0563825383193851,0,0.0675431619723456,0,0,0.0435228696470964,0.131055788389744,0.031265314001597,0.057790841478223,0.0340314050441044,0.0877089717020592,0.0381943711937208,0.0446238059134738,0.211435147973942,0.107776287778254,0,0,0,0,0.31683266521545,0,1.87098504708542,0.0566965165783461,41,C4075,M0586
12,7.09999990463257,6.91999990463257,Summer yeld,6,36,2001,1,0,0,0.11010849749176,0.100275146104997,0.048814566504492,0.101079623707032,0,0.0468200046378271,0.189760045379024,0.0453450839697411,0.0654458240868503,0.030299868213466,0,0.146631785988325,0.0661347546415485,0.496074153793285,0.151057801585229,0.0327643248493118,0,0.413777430797094,0.507989431546897,0.0293375302054572,0.068248306538541,0.146717581455832,0,0,0.0743463157976644,0,0.0693938784080554,0.0318604069429698,0.457063508460178,0.265699449298106,0.143926303676496,3.83897162408018,0.116332473456975,39,C2247,M0586
96,10.1999998092651,8.75999980926514,True yeld,8,64,2003,1,0,0.126481443289316,0,0,0.0406961380444885,0.262525342934275,0,0.0923359234002616,0,0,0,0.052448863589398,0,0.288267412200706,0.155928744754961,0,0.258011976907816,0,0.158293545299561,0.0403026330711416,0.100617762159873,0.0332046371083637,0.0307615336062847,0.282912120050969,0,0.31833390675443,0.239304313962482,0,0.3680420144112,0.0927156066376817,0.0838015266229155,0,0.0752825523275867,3.10026799713371,0.0939475150646579,32,C5575,M0586
30,7.19999980926514,6.74999980926514,Milk,9,81,2004,1,0,0,0.0510957117930815,0.161934538677128,0.0941623064121888,0,0,0.338917716454599,0.0582925877996209,0.047620127805278,0,0.030299868213466,0,0.22138430767098,0,0,0.1917243972279,0.199198115748523,0.0390341596567077,0,0,0,0.0953915584645588,0,0.127651408520486,0.0606731252355075,0.113504823918668,0,0,0.049004879769381,0.495607766252447,0.143244634984107,0.156319500333823,2.67506153493845,0.0810624707557107,32,C0269,M0586
48,7.19999980926514,6.47999980926514,Naïve,3,9,1998,1,0,0,0,0.290027633897698,0,0.0593473729709379,0.0494740653149259,0.194268575794762,0.153865859106206,0,0.220142226281547,0.135811605037164,0,0.104343572649476,0.20827943166863,0.100816514534857,0.151702765441986,0.0327643248493118,0.161934961899327,0.0636938366813068,0.184010855825015,0.0352601183876984,0.188654023554487,0.0581691576644194,0,0.0547844309002446,0.0595989785995912,0,0.133222359555792,0.0779336732533449,0,0,0,2.71810634386873,0.082366858905113,45,C4584,M0586
25,6.40000009536743,6.02500009536743,True yeld,9,81,2000,1,0,0.049664806697996,0.15374333846024,0,0.0261614155543943,0.132745756905916,0,0,0.105006588990146,0.34692323144127,0,0,0.0425144028010909,0,0,0,0.11438172577611,0,0,0.0726638269163197,0.0808104961333275,0,0,0.0423042225436373,0.0842904448608207,0,0,0.110371629339206,0,0.0449470907223452,0.106146401121279,0,0.220990890955703,1.7336662692198,0.0525353414915092,39,C4276,M0371
96,8,6.56,True yeld,11,121,2002,1,0,0,0.0777272804984775,0.036839887195043,0.0221548114164738,0.0880522729633288,0,0,0,0.190061907889407,0.0869041368196752,0.0643808068407177,0.189519648646319,0.0584239854648089,0.145433956393219,0,0.108349163630985,0.0968595424420728,0,0.182135410227905,0.134794414495361,0.054108454112743,0.231532465761565,0,0.0678615322910321,0,0.45426302359458,0,0,0.259501580119225,0.332386198135149,0.155453604354216,0.2582191299007,3.294963213193,0.0998473700967577,59,C5161,M0371
24,6.59999990463257,6.23999990463257,True yeld,13,169,2004,1,0,0,0,0.085364988276396,0,0,0,0.135863968563325,0.274706958656211,0.131298385095627,0,0,0.163821894452323,0,0.0428597944285112,0,0.0779196287063905,0.102733385134744,0.0383540505846104,0,0.0409421236825089,0,0.0382925667701993,0,0.113620734723339,0,0.0571834929298598,0.0473678061963139,0.0567926102354928,0.0582569469246859,0.180709825024445,0,0.0394368191160838,1.68552597950107,0.0510765448333657,35,C5278,M0371
144,8.10000038146973,5.94000038146973,True yeld,15,225,2006,1,0,0,0,0.142604470127722,0.0520609568525708,0,0,0.0491617392372292,0.247077465371176,0,0.205574937962187,0.203817678506205,0,0,0.101459322873108,0,0.0736182303308155,0.0515818970169663,0.0916221858096581,0.0250059036013859,0.081800915739807,0,0.0902524422291425,0.0443091302393484,0.084591100365863,0,0.0737602000614993,0.0747809310239406,0,0.147429208447544,0.145761243118935,0,0.172750107912726,2.15902006682783,0.0654248505099342,62,C2919,M0371
10,5.30000019073486,5.15000019073486,Naïve,4,16,1995,1,0.0435194109557405,0,0.303366115638342,0,0.0353928225898051,0.0775437516714065,0.0478141173260689,0.0920995612019459,0,0.189992762308227,0.140759623798167,0.0308443018928431,0,0,0.0286990891449447,0,0,0.0988660738724695,0.0218721837361019,0.0758048316389241,0,0,0,0,0.155869824522501,0,0.181111281511917,0.350557858302905,0.0843496798201166,0,0,0.0735350655350531,0.0394368191160838,2.07143517458356,0.0627707628661686,47,C2674,M0371
72,6.40000009536743,5.32000009536743,True yeld,6,36,1997,2,0.0550966185120915,0.118381794208144,0.0629921698236243,0,0,0.10910328132352,0,0.218297655311771,0.109262658760395,0.174618844846318,0.0384426477535446,0.0806569850226365,0.233177313985754,0.131407070874825,0.0551009505179983,0.114684053470339,0,0.111934031320572,0.109258504544302,0,0.207852254226483,0,0,0.239520360738183,0,0.264669411954749,0,0.103720690362963,0,0.0321837673913407,0.164928387189836,0,0.144978591426283,2.88026804356567,0.0872808498050203,30,C3077,M0371
12,6.5,6.32,Milk,7,49,1998,1,0.0617021981919662,0.0526368602706962,0.182583633278102,0.0851134086665932,0.0225546688946621,0.144203121128883,0,0,0,0,0.0633778243629968,0.178208365813695,0.0741453314119484,0,0.0467516025287447,0.280310092686169,0,0.057582694909766,0,0,0,0,0.0363281887370708,0,0,0,0.0737602000614993,0.0393155075368354,0,0.0807161647949627,0.0866440378932866,0,0,1.56593390116788,0.0474525424596326,29,C5316,M0371
96,7.30000019073486,5.86000019073486,Naïve,4,16,1979,2,0.0411967818639975,0,0.0884743960652999,0.0662731304422966,0,0.0928170483894657,0,0.243078034089196,0,0,0.110966550726658,0,0.0379352425007194,0,0.104891349742441,0,0,0,0,0,0.205152398220321,0.0429580596111353,0.0531330972542475,0.096374963533647,0,0.0584719722081131,0,0,0,0.0980883229139411,0.0949945910701488,0,0,1.43480593863163,0.0434789678373221,38,C2734,M0563
22,5.5,5.17,True yeld,9,81,1984,1,0,0,0.21828826008821,0.127944277167587,0,0.303734470566417,0,0,0.119857401302651,0,0,0.228644324056002,0.132148222522908,0,0.0398105025301671,0,0,0,0.147163008139066,0.0296404745958388,0.0409421236825089,0,0.232617486943261,0,0,0.0610406773919445,0,0.129216533897049,0,0,0,0,0.111213077711282,1.92226084059489,0.0582503285028755,33,C4989,M0563
168,8.60000038146973,6.08000038146973,Naïve,4,16,1994,1,0.0686443925339174,0,0.0605853194911929,0,0.031795166467177,0,0.0856283869953066,0.223572981631745,0.129101955662583,0,0,0.0720459572790778,0,0,0.0910863872133419,0,0.0664757543323049,0.0454438711039366,0.0255219032458255,0,0,0.0326874091867735,0,0,0,0,0,0,0,0.655574323215155,0.0456787488273945,0.144343308791454,0,1.77818586597719,0.0538844201811268,36,C4567,M0545
4,7.5,7.44,Milk,9,81,1999,2,0.0761256554113303,0,0.389346799645786,0.0392994582906494,0,0,0,0,0.237907698179731,0,0.0876084478471435,0.0922794896420518,0.0588422396484723,0,0.0549122493238641,0,0.0436966778290731,0.0411163979294543,0.0398861198578031,0.0240407292547916,0.140433159848374,0.0569935687919367,0,0,0.0901978631593794,0,0,0,0,0,0.115030506320859,0.0501302254585325,0,1.63784728643923,0.049631735952704,39,C2091,M0545
120,8.80000019073486,7.00000019073486,Naïve,5,25,2011,2,0,0.127936988836804,0.0731732340927976,0.138338454439419,0,0,0,0,0.0451968770387672,0,0.0799545247296501,0.193409929664706,0,0,0.129108243770287,0,0.141097439367772,0.0869434722569255,0.046967407734673,0.018212694534229,0,0,0,0,0.0641630434136215,0,0,0.0796833671338171,0.268282019148936,0,0.135610051557482,0,0.106947789402769,1.73502553712266,0.0525765314279593,26,C0246,M0534
195,10.5,7.575,True yeld,9,81,2015,2,0,0.0851003730769869,0,0.127638698279908,0.057946259623929,0.0960715908298576,0,0.246951239164376,0.0815704813241467,0,0.04231894400952,0.0793382601033053,0,0.227979224374391,0.0925342471581344,0,0,0.0723265134768149,0.0264655602286444,0.0625092564730423,0.0393059917990228,0.199324735908169,0,0,0,0,0.163342781432818,0.0767175714190428,0,0,0,0.137335202279155,0.118509062147645,2.03328599310891,0.0616147270639063,26,C1044,M0534
4,4.19999980926514,4.13999980926514,Milk,10,100,2016,1,0,0,0.238043502292697,0.0940971748427373,0.057946259623929,0.0960715908298576,0.26868424454523,0.31628743647115,0.0815704813241467,0,0.0621214527958073,0.131053252680386,0,0.0829943190049602,0.0925342471581344,0.15669907969632,0.0451713529696032,0.0924447900522208,0.0264655602286444,0,0.0409421236825089,0.0910268608489972,0,0.0780955945853251,0,0,0,0.0815980537484169,0.0634660305184998,0.439708433356042,0.116364912026813,0.0548383516167404,0.121492584277822,2.92971768917699,0.0887793239144542,39,C1284,M0534
72,10.3000001907349,9.22000019073486,Summer yeld,11,121,2017,2,0,0,0.0811940515472066,0,0.0265943403251017,0.0759919149493874,0,0,0.0235744265614567,0,0,0.0383942286951492,0.10587988312799,0,0,0,0.122148079742528,0,0,0.0263249286148675,0,0,0,0,0,0.0866054518396577,0.10086439089519,0,0.139950359163323,0.0811092717010384,0.206393115460578,0,0,1.11502444262347,0.0337886194734386,29,C2501,M0534
48,7.19999980926514,6.47999980926514,Naïve,4,16,1991,1,0.101316887118676,0,0,0.0498357473473873,0.0530620364818615,0,0,0,0.0819938864269446,0,0,0.104213611827502,0,0.159947810952316,0.128044637838972,0,0.043488416254872,0.0889419571749824,0.0310208440819902,0,0.192557474771908,0.0634972754270249,0,0.0761395530242588,0.174980654389213,0,0.0410167707563449,0.0818574750315366,0,0.0645584674508294,0.0806836658221358,0,0,1.61715717217876,0.0490047627932956,35,C0823,M0723
5,7.80000019073486,7.72500019073486,True yeld,6,36,1993,2,0.0541702035963183,0.18894467203682,0,0,0.0564354197780731,0,0,0.0847471957799544,0,0,0,0.0796226409927056,0,0,0.0421300272963437,0,0.115975984955372,0.0345079849907101,0.264704125673401,0.0320867201065137,0.183927691917279,0,0.132350180170712,0.187564364552813,0,0.0601942154554422,0,0,0.0447903030984369,0,0.132311530578335,0.169087141417654,0.0391537877366768,1.90270419013356,0.05765770273132,33,C2366,M0723
48,6.5,5.78,Naïve,4,16,1992,2,0.0671613779076843,0,0,0,0,0,0,0,0.13363343287184,0,0.0406039422998735,0.0424191598195911,0.31150281725577,0,0,0.134100400336142,0,0.131073376519728,0.0788242575767636,0.0251140881034519,0,0,0.24420024411162,0,0.137615266770691,0,0.113504823918668,0.0779845049813252,0.0834962034747331,0,0.122010601509759,0,0.045212872979662,1.7884573704373,0.0541956778920395,30,C0568,M0757
36,8.60000038146973,8.06000038146973,True yeld,6,36,1994,2,0.0257974460519854,0,0,0.0700945103740585,0.0602205042236713,0,0,0,0,0,0.111398995567063,0.0271987851702583,0,0.0449812670175889,0,0,0,0.0766672172802828,0.149017214685503,0,0.0399044436876659,0,0.0307485896127912,0,0,0,0,0,0,0,0,0.0525869212770323,0.179416693896981,0.868032588844881,0.0263040178437843,49,C0818,M0757
10,4.69999980926514,4.54999980926514,Milk,7,49,1995,2,0.0419002730958537,0.23326087211398,0,0,0,0.0617702071536245,0,0,0.0294528474694919,0,0.0487430294827617,0.123769145846926,0,0,0,0,0,0,0.19459279937082,0.105735773143733,0,0.045142987649605,0.041282423614954,0,0,0,0.327980758824651,0.203695751924828,0,0,0.299298087989247,0,0,1.75662495768048,0.0532310593236508,49,C0027,M0757
7,5,4.895,Milk,9,81,1997,2,0,0,0,0,0,0,0,0,0.0318808148082968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243669562136742,0,0,0,0,0,0.275550376945039,0.00835001142257694,60,C5322,M0757
12,6.59999990463257,6.41999990463257,True yeld,11,121,1999,1,0,0,0,0,0,0.0906054153714522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906054153714522,0.00274561864761976,34,C4142,M0757
8,6.80000019073486,6.68000019073486,Naïve,5,25,2012,2,0.128626241025035,0.0675265372675292,0.0940345132140548,0,0.038853244995971,0,0,0.123660073309269,0.214322827297645,0,0.0742782310554061,0.0904588702344474,0.204799754618713,0,0,0,0,0.0411989939474246,0.0310261332788144,0.12101926248226,0.0493951203391449,0.0315637745090805,0,0.0351638889875907,0.0437200706727058,0,0,0.0546437831313894,0,0.234141039541949,0,0.0504615946221593,0.0761559520423744,1.80504990657296,0.0546984820173625,31,C2006,M0869
18,7.59999990463257,7.32999990463257,True yeld,7,49,2014,2,0.092818081432489,0,0.0527716668938761,0,0.121352407145284,0,0.0614117677777071,0.134708838992796,0.200496806986175,0,0.0389739847184165,0.0541903816909882,0.373232717916834,0,0.0872526851439525,0,0,0.0420876326417269,0.023007945389781,0.106019698037166,0,0,0.0546440000162586,0,0,0.0786482616460965,0.0943888141099059,0.11560372950761,0,0.0500178043726945,0,0,0.034147771854344,1.8157749962741,0.0550234847355789,35,C3350,M0869
5,5.90000009536743,5.82500009536743,True yeld,9,81,2016,2,0.0995483921014147,0,0.187847808303405,0,0.0210742545199301,0,0,0,0.0366898867488411,0.129016509188921,0.146982438813621,0.206456937459903,0.131923588025736,0.131069825529766,0,0,0,0.152271817865762,0,0.119684386207703,0.281035007536684,0,0,0,0,0,0.0685168257051795,0.296269546186458,0.0980707965356809,0.312778384018196,0.066722043503522,0,0,2.48595844825072,0.0753320741894158,44,C2568,M0869
36,7.30000019073486,6.76000019073486,Naïve,4,16,2011,2,0,0,0,0.172534719120836,0,0,0,0,0.0740059132535376,0.153989271460567,0.0291158188983063,0.111691004111519,0,0,0.0342409173130042,0,0.0430887987024863,0,0.0343993294097452,0.064165479105182,0.0797398476749165,0.0299357715536454,0.0562096909525986,0,0.0991229502332552,0,0.0723755049286392,0,0.138801997628372,0.0756167729604074,0.187836358818847,0.0569835500834941,0,1.51385369620936,0.0458743544305866,30,C5296,M0344
60,8.80000019073486,7.90000019073486,Naïve,4,16,1988,1,0,0,0,0.208921489530512,0.0892562288768384,0.115539747721655,0,0,0.151855646365146,0,0,0.0680991979153557,0.106652117035003,0,0.0398105025301671,0,0,0.0557650020841819,0,0,0.278398524776262,0,0.0771027723082349,0,0,0,0.288532626168957,0,0,0,0.18740166508978,0.136158821646736,0,1.80349434204883,0.0546513436984493,73,C1079,M0214
10,7.69999980926514,7.54999980926514,True yeld,6,36,1990,2,0,0,0.098897194439668,0.124631118887731,0,0.587868122906734,0.57061181379796,0.085041876454427,0.208778779582957,0,0.116070989942026,0.135080182826967,0.159498501302868,0,0.0661979808016187,0.214890392188041,0.0543714859029153,0.895771855931649,0.128166827347371,0.0195080207061745,0.0410474143170656,0,0.29629368464735,0,0,0.196825479744262,0.204952395088724,0.0761123120607622,0,0.124737641599405,0,0,0.107697291188876,4.51305136166555,0.136759132171683,61,C1744,M0214
36,7.19999980926514,6.65999980926514,Winter yeld,7,49,1991,1,0.0292298629295596,0.122278573225437,0.054376120401236,0,0.0443942056426723,0.199407518047815,0.0695100209788203,0.157161416402808,0.180837105007482,0,0,0,0,0.0942867617197103,0.0803777750316983,0.0568452237247815,0,0,0.0606999778661443,0.0274861789455958,0.0724066287169143,0,0,0.149944868528806,0,0,0,0.17652576560469,0,0.0638212919415254,0.353391936085122,0,0.181013008021849,2.17399423882267,0.0658786132976566,42,C4021,M0214
